instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,year,bike_recommendation
12298,2012-06-01,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,55,199,254,Friday,2012,TIDAK
12299,2012-06-01,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213,258,Friday,2012,TIDAK
12300,2012-06-01,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,36,186,222,Friday,2012,TIDAK
12301,2012-06-01,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,25,202,227,Friday,2012,TIDAK
12302,2012-06-01,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,10,100,110,Friday,2012,TIDAK
12303,2012-06-01,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,4,41,45,Friday,2012,TIDAK
12304,2012-06-01,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,1,38,39,Friday,2012,TIDAK
12305,2012-06-01,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,12,73,85,Friday,2012,TIDAK
12306,2012-06-01,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,1,22,23,Friday,2012,TIDAK
12307,2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67,73,Friday,2012,TIDAK
12308,2012-06-02,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,5,81,86,Saturday,2012,TIDAK
12309,2012-06-02,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,15,61,76,Saturday,2012,TIDAK
12310,2012-06-02,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,3,38,41,Saturday,2012,TIDAK
12311,2012-06-02,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,8,18,26,Saturday,2012,YA
12312,2012-06-02,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,2,11,13,Saturday,2012,YA
12313,2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11,12,Saturday,2012,YA
12314,2012-06-02,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,5,31,36,Saturday,2012,YA
12315,2012-06-02,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,9,77,86,Saturday,2012,YA
12316,2012-06-02,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,30,180,210,Saturday,2012,YA
12317,2012-06-02,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,89,243,332,Saturday,2012,YA
12318,2012-06-02,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,145,348,493,Saturday,2012,YA
12319,2012-06-02,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,179,357,536,Saturday,2012,YA
12320,2012-06-02,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,250,418,668,Saturday,2012,YA
12321,2012-06-02,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400,679,Saturday,2012,YA
12322,2012-06-02,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,259,388,647,Saturday,2012,YA
12323,2012-06-02,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,297,405,702,Saturday,2012,YA
12324,2012-06-02,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,275,369,644,Saturday,2012,YA
12325,2012-06-02,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,248,338,586,Saturday,2012,YA
12326,2012-06-02,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,171,341,512,Saturday,2012,YA
12327,2012-06-02,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,185,369,554,Saturday,2012,YA
12328,2012-06-02,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,139,260,399,Saturday,2012,YA
12329,2012-06-02,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,96,220,316,Saturday,2012,YA
12330,2012-06-02,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,52,176,228,Saturday,2012,YA
12331,2012-06-02,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,53,185,238,Saturday,2012,YA
12332,2012-06-03,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169,Sunday,2012,YA
12333,2012-06-03,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,21,100,121,Sunday,2012,YA
12334,2012-06-03,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,22,67,89,Sunday,2012,YA
12335,2012-06-03,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34,50,Sunday,2012,YA
12336,2012-06-03,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,1,12,13,Sunday,2012,YA
12337,2012-06-03,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,1,11,12,Sunday,2012,YA
12338,2012-06-03,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,6,16,22,Sunday,2012,TIDAK
12339,2012-06-03,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,6,29,35,Sunday,2012,YA
12340,2012-06-03,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,30,110,140,Sunday,2012,YA
12341,2012-06-03,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,70,230,300,Sunday,2012,YA
12342,2012-06-03,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277,404,Sunday,2012,YA
12343,2012-06-03,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,199,312,511,Sunday,2012,YA
12344,2012-06-03,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,276,408,684,Sunday,2012,YA
12345,2012-06-03,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,265,421,686,Sunday,2012,YA
12346,2012-06-03,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411,678,Sunday,2012,YA
12347,2012-06-03,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,236,408,644,Sunday,2012,YA
12348,2012-06-03,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,226,436,662,Sunday,2012,YA
12349,2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,192,386,578,Sunday,2012,YA
12350,2012-06-03,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,153,343,496,Sunday,2012,YA
12351,2012-06-03,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,116,337,453,Sunday,2012,YA
12352,2012-06-03,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,84,230,314,Sunday,2012,YA
12353,2012-06-03,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,66,180,246,Sunday,2012,YA
12354,2012-06-03,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,61,165,226,Sunday,2012,YA
12355,2012-06-03,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,26,82,108,Sunday,2012,YA
12356,2012-06-04,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,11,38,49,Monday,2012,YA
12357,2012-06-04,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,10,14,Monday,2012,TIDAK
12358,2012-06-04,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,1,10,11,Monday,2012,YA
12359,2012-06-04,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,0,5,5,Monday,2012,YA
12360,2012-06-04,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,2,6,8,Monday,2012,YA
12361,2012-06-04,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,2,33,35,Monday,2012,YA
12362,2012-06-04,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,4,135,139,Monday,2012,YA
12363,2012-06-04,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,13,504,517,Monday,2012,YA
12364,2012-06-04,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,22,643,665,Monday,2012,YA
12365,2012-06-04,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,38,244,282,Monday,2012,YA
12366,2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187,Monday,2012,TIDAK
12367,2012-06-04,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,71,168,239,Monday,2012,TIDAK
12368,2012-06-04,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,62,220,282,Monday,2012,TIDAK
12369,2012-06-04,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,85,189,274,Monday,2012,YA
12370,2012-06-04,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,84,186,270,Monday,2012,TIDAK
12371,2012-06-04,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,77,215,292,Monday,2012,YA
12372,2012-06-04,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,73,375,448,Monday,2012,TIDAK
12373,2012-06-04,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,101,733,834,Monday,2012,TIDAK
12374,2012-06-04,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,103,719,822,Monday,2012,YA
12375,2012-06-04,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,91,554,645,Monday,2012,TIDAK
12376,2012-06-04,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,71,390,461,Monday,2012,YA
12377,2012-06-04,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,40,225,265,Monday,2012,YA
12378,2012-06-04,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,41,127,168,Monday,2012,YA
12379,2012-06-04,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,8,78,86,Monday,2012,YA
12380,2012-06-05,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,6,28,34,Tuesday,2012,TIDAK
12381,2012-06-05,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,2,18,20,Tuesday,2012,YA
12382,2012-06-05,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,0,8,8,Tuesday,2012,TIDAK
12383,2012-06-05,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,0,5,5,Tuesday,2012,TIDAK
12384,2012-06-05,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,1,4,5,Tuesday,2012,TIDAK
12385,2012-06-05,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,1,35,36,Tuesday,2012,TIDAK
12386,2012-06-05,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,7,177,184,Tuesday,2012,TIDAK
12387,2012-06-05,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,29,540,569,Tuesday,2012,YA
12388,2012-06-05,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,30,680,710,Tuesday,2012,YA
12389,2012-06-05,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,50,285,335,Tuesday,2012,YA
12390,2012-06-05,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,58,118,176,Tuesday,2012,YA
12391,2012-06-05,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,65,162,227,Tuesday,2012,YA
12392,2012-06-05,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,45,202,247,Tuesday,2012,YA
12393,2012-06-05,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,66,201,267,Tuesday,2012,YA
12394,2012-06-05,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276,Tuesday,2012,YA
12395,2012-06-05,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,54,218,272,Tuesday,2012,YA
12396,2012-06-05,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,91,382,473,Tuesday,2012,YA
12397,2012-06-05,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,86,764,850,Tuesday,2012,YA
12398,2012-06-05,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,111,679,790,Tuesday,2012,YA
12399,2012-06-05,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,68,445,513,Tuesday,2012,YA
12400,2012-06-05,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,44,371,415,Tuesday,2012,YA
12401,2012-06-05,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,30,253,283,Tuesday,2012,YA
12402,2012-06-05,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,22,171,193,Tuesday,2012,YA
12403,2012-06-05,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,20,93,113,Tuesday,2012,YA
12404,2012-06-06,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,3,46,49,Wednesday,2012,YA
12405,2012-06-06,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,6,21,27,Wednesday,2012,YA
12406,2012-06-06,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,4,7,11,Wednesday,2012,YA
12407,2012-06-06,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,0,8,8,Wednesday,2012,TIDAK
12408,2012-06-06,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,3,7,10,Wednesday,2012,TIDAK
12409,2012-06-06,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,1,37,38,Wednesday,2012,YA
12410,2012-06-06,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,7,165,172,Wednesday,2012,YA
12411,2012-06-06,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,16,531,547,Wednesday,2012,YA
12412,2012-06-06,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,31,637,668,Wednesday,2012,YA
12413,2012-06-06,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,35,268,303,Wednesday,2012,YA
12414,2012-06-06,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,55,148,203,Wednesday,2012,YA
12415,2012-06-06,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,65,161,226,Wednesday,2012,YA
12416,2012-06-06,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,80,235,315,Wednesday,2012,YA
12417,2012-06-06,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,73,230,303,Wednesday,2012,YA
12418,2012-06-06,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,111,191,302,Wednesday,2012,YA
12419,2012-06-06,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,75,225,300,Wednesday,2012,YA
12420,2012-06-06,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,107,345,452,Wednesday,2012,YA
12421,2012-06-06,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,72,652,724,Wednesday,2012,YA
12422,2012-06-06,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,94,688,782,Wednesday,2012,TIDAK
12423,2012-06-06,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,52,486,538,Wednesday,2012,YA
12424,2012-06-06,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,59,349,408,Wednesday,2012,YA
12425,2012-06-06,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,38,260,298,Wednesday,2012,YA
12426,2012-06-06,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,27,221,248,Wednesday,2012,YA
12427,2012-06-06,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,13,110,123,Wednesday,2012,YA
12428,2012-06-07,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,9,50,59,Thursday,2012,YA
12429,2012-06-07,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,5,17,22,Thursday,2012,YA
12430,2012-06-07,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,0,12,12,Thursday,2012,YA
12431,2012-06-07,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,0,5,5,Thursday,2012,YA
12432,2012-06-07,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,0,6,6,Thursday,2012,TIDAK
12433,2012-06-07,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,0,34,34,Thursday,2012,TIDAK
12434,2012-06-07,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,5,165,170,Thursday,2012,TIDAK
12435,2012-06-07,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,20,506,526,Thursday,2012,TIDAK
12436,2012-06-07,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,20,661,681,Thursday,2012,YA
12437,2012-06-07,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,37,300,337,Thursday,2012,YA
12438,2012-06-07,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,56,154,210,Thursday,2012,YA
12439,2012-06-07,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,67,170,237,Thursday,2012,YA
12440,2012-06-07,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,62,274,336,Thursday,2012,YA
12441,2012-06-07,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,65,250,315,Thursday,2012,YA
12442,2012-06-07,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,67,198,265,Thursday,2012,TIDAK
12443,2012-06-07,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,99,234,333,Thursday,2012,TIDAK
12444,2012-06-07,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,77,389,466,Thursday,2012,TIDAK
12445,2012-06-07,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,91,778,869,Thursday,2012,TIDAK
12446,2012-06-07,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,110,703,813,Thursday,2012,YA
12447,2012-06-07,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,65,537,602,Thursday,2012,YA
12448,2012-06-07,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,76,402,478,Thursday,2012,YA
12449,2012-06-07,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,30,283,313,Thursday,2012,YA
12450,2012-06-07,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,35,193,228,Thursday,2012,YA
12451,2012-06-07,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,42,135,177,Thursday,2012,YA
12452,2012-06-08,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,18,59,77,Friday,2012,YA
12453,2012-06-08,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,4,25,29,Friday,2012,YA
12454,2012-06-08,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,2,17,19,Friday,2012,YA
12455,2012-06-08,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,0,8,8,Friday,2012,YA
12456,2012-06-08,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,1,9,10,Friday,2012,YA
12457,2012-06-08,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,1,28,29,Friday,2012,YA
12458,2012-06-08,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,8,131,139,Friday,2012,YA
12459,2012-06-08,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,19,409,428,Friday,2012,YA
12460,2012-06-08,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,37,663,700,Friday,2012,YA
12461,2012-06-08,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,47,335,382,Friday,2012,YA
12462,2012-06-08,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,62,187,249,Friday,2012,YA
12463,2012-06-08,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,65,199,264,Friday,2012,YA
12464,2012-06-08,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,89,280,369,Friday,2012,TIDAK
12465,2012-06-08,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,129,287,416,Friday,2012,TIDAK
12466,2012-06-08,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,128,245,373,Friday,2012,TIDAK
12467,2012-06-08,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,98,299,397,Friday,2012,TIDAK
12468,2012-06-08,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,111,412,523,Friday,2012,TIDAK
12469,2012-06-08,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,114,679,793,Friday,2012,TIDAK
12470,2012-06-08,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,147,576,723,Friday,2012,TIDAK
12471,2012-06-08,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,95,460,555,Friday,2012,TIDAK
12472,2012-06-08,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,117,291,408,Friday,2012,TIDAK
12473,2012-06-08,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,83,256,339,Friday,2012,YA
12474,2012-06-08,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,61,230,291,Friday,2012,YA
12475,2012-06-08,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,52,163,215,Friday,2012,YA
12476,2012-06-09,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,54,152,206,Saturday,2012,YA
12477,2012-06-09,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,34,89,123,Saturday,2012,YA
12478,2012-06-09,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,21,68,89,Saturday,2012,YA
12479,2012-06-09,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,12,28,40,Saturday,2012,YA
12480,2012-06-09,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,2,6,8,Saturday,2012,YA
12481,2012-06-09,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,4,15,19,Saturday,2012,YA
12482,2012-06-09,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,17,63,80,Saturday,2012,YA
12483,2012-06-09,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,26,61,87,Saturday,2012,YA
12484,2012-06-09,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,42,202,244,Saturday,2012,YA
12485,2012-06-09,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,99,241,340,Saturday,2012,YA
12486,2012-06-09,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,168,298,466,Saturday,2012,YA
12487,2012-06-09,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,218,351,569,Saturday,2012,TIDAK
12488,2012-06-09,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,196,335,531,Saturday,2012,TIDAK
12489,2012-06-09,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,236,349,585,Saturday,2012,TIDAK
12490,2012-06-09,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,239,354,593,Saturday,2012,TIDAK
12491,2012-06-09,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,218,337,555,Saturday,2012,TIDAK
12492,2012-06-09,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,219,315,534,Saturday,2012,TIDAK
12493,2012-06-09,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,238,257,495,Saturday,2012,TIDAK
12494,2012-06-09,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,175,276,451,Saturday,2012,TIDAK
12495,2012-06-09,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,128,232,360,Saturday,2012,TIDAK
12496,2012-06-09,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,125,238,363,Saturday,2012,TIDAK
12497,2012-06-09,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,105,211,316,Saturday,2012,TIDAK
12498,2012-06-09,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,63,151,214,Saturday,2012,YA
12499,2012-06-09,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,69,161,230,Saturday,2012,YA
12500,2012-06-10,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,33,125,158,Sunday,2012,YA
12501,2012-06-10,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,32,84,116,Sunday,2012,YA
12502,2012-06-10,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,17,56,73,Sunday,2012,YA
12503,2012-06-10,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,6,23,29,Sunday,2012,YA
12504,2012-06-10,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,1,9,10,Sunday,2012,YA
12505,2012-06-10,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,3,10,13,Sunday,2012,YA
12506,2012-06-10,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,3,27,30,Sunday,2012,YA
12507,2012-06-10,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,21,41,62,Sunday,2012,YA
12508,2012-06-10,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,59,122,181,Sunday,2012,YA
12509,2012-06-10,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,91,175,266,Sunday,2012,YA
12510,2012-06-10,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,148,265,413,Sunday,2012,TIDAK
12511,2012-06-10,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,184,315,499,Sunday,2012,TIDAK
12512,2012-06-10,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,173,329,502,Sunday,2012,TIDAK
12513,2012-06-10,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,204,288,492,Sunday,2012,TIDAK
12514,2012-06-10,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,186,314,500,Sunday,2012,TIDAK
12515,2012-06-10,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,159,316,475,Sunday,2012,TIDAK
12516,2012-06-10,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,173,335,508,Sunday,2012,TIDAK
12517,2012-06-10,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,184,337,521,Sunday,2012,TIDAK
12518,2012-06-10,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,164,326,490,Sunday,2012,TIDAK
12519,2012-06-10,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,115,260,375,Sunday,2012,TIDAK
12520,2012-06-10,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,113,250,363,Sunday,2012,TIDAK
12521,2012-06-10,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,83,170,253,Sunday,2012,TIDAK
12522,2012-06-10,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,42,117,159,Sunday,2012,YA
12523,2012-06-10,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,30,80,110,Sunday,2012,TIDAK
